speaker,recording_id,word,t_start,t_end,duration,wav_path
UV,uv_rus_list1_FRcorp15,tsarine,1.442104144086982,2.06,0.6179,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp15.wav
UV,uv_rus_list1_FRcorp15,trois,2.06,2.47,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp15.wav
UV,uv_rus_list1_FRcorp15,fois,2.47,2.910868865136825,0.4409,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp15.wav
UV,uv_rus_list1_FRcorp16,dis,1.0297340416414125,1.4591356364180652,0.4294,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp16.wav
UV,uv_rus_list1_FRcorp16,tulle,1.55,1.826867853221475,0.2769,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp16.wav
UV,uv_rus_list1_FRcorp16,trois,1.92,2.3384952852957848,0.4185,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp16.wav
UV,uv_rus_list1_FRcorp16,fois,2.3384952852957848,2.8090097987212657,0.4705,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp16.wav
UV,uv_rus_list1_FRcorp17,dis,0.9726068162502772,1.3055172342289405,0.3329,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp17.wav
UV,uv_rus_list1_FRcorp17,louche,1.3055172342289405,1.7,0.3945,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp17.wav
UV,uv_rus_list1_FRcorp17,trois,1.7,2.0701372910057407,0.3701,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp17.wav
UV,uv_rus_list1_FRcorp17,fois,2.0701372910057407,2.542655303620617,0.4725,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp17.wav
UV,uv_rus_list1_FRcorp18,dis,0.9224913468883716,1.39,0.4675,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp18.wav
UV,uv_rus_list1_FRcorp18,j'en,1.39,1.8019390846336267,0.4119,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp18.wav
UV,uv_rus_list1_FRcorp18,chie,1.8019390846336267,2.22,0.4181,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp18.wav
UV,uv_rus_list1_FRcorp18,trois,2.25,2.66,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp18.wav
UV,uv_rus_list1_FRcorp18,fois,2.66,3.11,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp18.wav
UV,uv_rus_list1_FRcorp19,dis,0.8219215092962854,1.3002257253092124,0.4783,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp19.wav
UV,uv_rus_list1_FRcorp19,pas,1.41,1.6512963075058926,0.2413,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp19.wav
UV,uv_rus_list1_FRcorp19,ceux,1.6512963075058926,2.03,0.3787,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp19.wav
UV,uv_rus_list1_FRcorp19,trois,2.03,2.447684608059436,0.4177,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp19.wav
UV,uv_rus_list1_FRcorp19,fois,2.447684608059436,2.918920288860349,0.4712,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp19.wav
UV,uv_rus_list1_FRcorp1,dis,1.1528583871165643,1.41,0.2571,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp1.wav
UV,uv_rus_list1_FRcorp1,j'en,1.41,1.6434484398773006,0.2334,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp1.wav
UV,uv_rus_list1_FRcorp1,chie,1.6434484398773006,1.89,0.2466,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp1.wav
UV,uv_rus_list1_FRcorp1,trois,1.89,2.2890734443762777,0.3991,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp1.wav
UV,uv_rus_list1_FRcorp1,fois,2.2890734443762777,2.7223218026584863,0.4332,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp1.wav
UV,uv_rus_list1_FRcorp20,dis,0.7721562232833175,1.15,0.3778,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp20.wav
UV,uv_rus_list1_FRcorp20,divan,1.15,1.6509146186315815,0.5009,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp20.wav
UV,uv_rus_list1_FRcorp20,trois,1.6509146186315815,2.05,0.3991,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp20.wav
UV,uv_rus_list1_FRcorp20,fois,2.05,2.46,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp20.wav
UV,uv_rus_list1_FRcorp21,dis,0.8935311689444896,1.4,0.5065,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp21.wav
UV,uv_rus_list1_FRcorp21,hier,1.43,1.9203764075479832,0.4904,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp21.wav
UV,uv_rus_list1_FRcorp21,trois,1.9570494517838224,2.3,0.343,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp21.wav
UV,uv_rus_list1_FRcorp21,fois,2.3,2.770732620766501,0.4707,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp21.wav
UV,uv_rus_list1_FRcorp22,dis,0.832949842668219,1.27,0.4371,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp22.wav
UV,uv_rus_list1_FRcorp22,pour,1.27,1.63,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp22.wav
UV,uv_rus_list1_FRcorp22,gabriel,1.63,2.32,0.69,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp22.wav
UV,uv_rus_list1_FRcorp22,trois,2.32,2.73669420248417,0.4167,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp22.wav
UV,uv_rus_list1_FRcorp22,fois,2.73669420248417,3.2158159423039807,0.4791,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp22.wav
UV,uv_rus_list1_FRcorp23,dis,0.915055770772456,1.3,0.3849,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp23.wav
UV,uv_rus_list1_FRcorp23,sérieux,1.3,1.97,0.67,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp23.wav
UV,uv_rus_list1_FRcorp23,trois,2.0,2.3572051803457184,0.3572,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp23.wav
UV,uv_rus_list1_FRcorp23,fois,2.3572051803457184,2.8241211773845896,0.4669,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp23.wav
UV,uv_rus_list1_FRcorp24,la,1.4,1.67,0.27,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,roue,1.67,1.93,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,sur,1.93,2.28,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,la,2.28,2.47,0.19,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,rue,2.47,2.7070748339603816,0.2371,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,roule,2.7070748339603816,3.04,0.3329,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,la,3.18,3.43,0.25,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,rue,3.43,3.73,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,sous,3.73,4.18,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,la,4.18,4.41,0.23,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,roue,4.41,4.89,0.48,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp24,reste,4.96,5.65,0.69,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp24.wav
UV,uv_rus_list1_FRcorp25,dis,1.344276382053983,1.74,0.3957,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp25.wav
UV,uv_rus_list1_FRcorp25,pas,1.74,2.012902177345578,0.2729,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp25.wav
UV,uv_rus_list1_FRcorp25,ceux,2.012902177345578,2.34,0.3271,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp25.wav
UV,uv_rus_list1_FRcorp25,trois,2.34,2.72,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp25.wav
UV,uv_rus_list1_FRcorp25,fois,2.72,3.2040466496983844,0.484,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp25.wav
UV,uv_rus_list1_FRcorp26,dis,1.3488737263625057,1.7,0.3511,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp26.wav
UV,uv_rus_list1_FRcorp26,cache,1.7,2.08,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp26.wav
UV,uv_rus_list1_FRcorp26,cache,2.08,2.4,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp26.wav
UV,uv_rus_list1_FRcorp26,trois,2.4,2.729922955957778,0.3299,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp26.wav
UV,uv_rus_list1_FRcorp26,fois,2.729922955957778,3.0965731939034256,0.3667,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp26.wav
UV,uv_rus_list1_FRcorp27,dis,1.5048532712393543,1.90242235999807,0.3976,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp27.wav
UV,uv_rus_list1_FRcorp27,louche,1.90242235999807,2.32,0.4176,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp27.wav
UV,uv_rus_list1_FRcorp27,trois,2.32,2.69,0.37,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp27.wav
UV,uv_rus_list1_FRcorp27,fois,2.69,3.157640489286594,0.4676,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp27.wav
UV,uv_rus_list1_FRcorp28,dis,1.1239949137558416,1.59,0.466,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp28.wav
UV,uv_rus_list1_FRcorp28,j'en,1.59,1.91,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp28.wav
UV,uv_rus_list1_FRcorp28,chie,1.91,2.282609665664088,0.3726,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp28.wav
UV,uv_rus_list1_FRcorp28,trois,2.282609665664088,2.69,0.4074,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp28.wav
UV,uv_rus_list1_FRcorp28,fois,2.69,3.09,0.4,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp28.wav
UV,uv_rus_list1_FRcorp29,dis,1.11,1.41,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp29.wav
UV,uv_rus_list1_FRcorp29,divan,1.41,1.8527773357355803,0.4428,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp29.wav
UV,uv_rus_list1_FRcorp29,trois,1.91,2.27,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp29.wav
UV,uv_rus_list1_FRcorp29,fois,2.27,2.692923367755685,0.4229,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp29.wav
UV,uv_rus_list1_FRcorp2,dis,0.945395755211028,1.23,0.2846,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp2.wav
UV,uv_rus_list1_FRcorp2,sérieux,1.23,1.7747706307327469,0.5448,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp2.wav
UV,uv_rus_list1_FRcorp2,trois,1.7747706307327469,2.164069041691921,0.3893,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp2.wav
UV,uv_rus_list1_FRcorp2,fois,2.164069041691921,2.61,0.4459,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp2.wav
UV,uv_rus_list1_FRcorp30,dis,1.0203327574100085,1.32,0.2997,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp30.wav
UV,uv_rus_list1_FRcorp30,hier,1.32,1.83,0.51,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp30.wav
UV,uv_rus_list1_FRcorp30,trois,1.83,2.17,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp30.wav
UV,uv_rus_list1_FRcorp30,fois,2.17,2.616619767398428,0.4466,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp30.wav
UV,uv_rus_list1_FRcorp31,dis,1.215136019920377,1.58,0.3649,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp31.wav
UV,uv_rus_list1_FRcorp31,sérieux,1.58,2.17,0.59,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp31.wav
UV,uv_rus_list1_FRcorp31,trois,2.17,2.55,0.38,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp31.wav
UV,uv_rus_list1_FRcorp31,fois,2.55,2.988440716202027,0.4384,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp31.wav
UV,uv_rus_list1_FRcorp32,dis,0.9474075259849212,1.3304067821827186,0.383,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp32.wav
UV,uv_rus_list1_FRcorp32,tsarine,1.38,1.9535920126062531,0.5736,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp32.wav
UV,uv_rus_list1_FRcorp32,trois,1.9535920126062531,2.32,0.3664,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp32.wav
UV,uv_rus_list1_FRcorp32,fois,2.32,2.7715226275371423,0.4515,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp32.wav
UV,uv_rus_list1_FRcorp33,dis,1.5242598848713875,2.05,0.5257,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp33.wav
UV,uv_rus_list1_FRcorp33,pour,2.108848577479858,2.5,0.3912,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp33.wav
UV,uv_rus_list1_FRcorp33,gabriel,2.5,3.17,0.67,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp33.wav
UV,uv_rus_list1_FRcorp33,trois,3.17,3.53,0.36,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp33.wav
UV,uv_rus_list1_FRcorp33,fois,3.53,3.922881530831917,0.3929,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp33.wav
UV,uv_rus_list1_FRcorp34,dis,0.91,1.2784805167305215,0.3685,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp34.wav
UV,uv_rus_list1_FRcorp34,tulle,1.36,1.6400818527248051,0.2801,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp34.wav
UV,uv_rus_list1_FRcorp34,trois,1.6400818527248051,1.9922664872609048,0.3522,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp34.wav
UV,uv_rus_list1_FRcorp34,fois,1.9922664872609048,2.387767948504653,0.3955,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp34.wav
UV,uv_rus_list1_FRcorp35,dis,0.8099629673257447,1.1510317955638505,0.3411,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp35.wav
UV,uv_rus_list1_FRcorp35,garage,1.1510317955638505,1.67,0.519,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp35.wav
UV,uv_rus_list1_FRcorp35,trois,1.67,2.01,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp35.wav
UV,uv_rus_list1_FRcorp35,fois,2.01,2.438418759953926,0.4284,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp35.wav
UV,uv_rus_list1_FRcorp36,dis,1.0836653453267058,1.644019072490576,0.5604,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp36.wav
UV,uv_rus_list1_FRcorp36,juxtaposer,1.9,3.31,1.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp36.wav
UV,uv_rus_list1_FRcorp36,trois,3.31,3.681392134841821,0.3714,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp36.wav
UV,uv_rus_list1_FRcorp36,fois,3.681392134841821,4.1,0.4186,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp36.wav
UV,uv_rus_list1_FRcorp37,la,1.25,1.53,0.28,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,roue,1.53,1.79,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,sur,1.79,2.11,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,la,2.11,2.38,0.27,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,rue,2.38,2.7,0.32,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,roule,2.7,3.11,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,la,3.24,3.54,0.3,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,rue,3.54,3.81,0.27,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,sous,3.81,4.16,0.35,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,la,4.16,4.42,0.26,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,roue,4.42,4.87,0.45,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp37,reste,4.92,5.599509681415231,0.6795,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp37.wav
UV,uv_rus_list1_FRcorp38,dis,1.3491358082762543,1.7454707106481138,0.3963,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp38.wav
UV,uv_rus_list1_FRcorp38,sérieux,1.7454707106481138,2.4177349754307618,0.6723,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp38.wav
UV,uv_rus_list1_FRcorp38,trois,2.4177349754307618,2.801527634056676,0.3838,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp38.wav
UV,uv_rus_list1_FRcorp38,fois,2.801527634056676,3.24,0.4385,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp38.wav
UV,uv_rus_list1_FRcorp39,dis,1.27,1.61,0.34,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp39.wav
UV,uv_rus_list1_FRcorp39,pas,1.61,1.8676598824210957,0.2577,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp39.wav
UV,uv_rus_list1_FRcorp39,ceux,1.8676598824210957,2.182498204340676,0.3148,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp39.wav
UV,uv_rus_list1_FRcorp39,trois,2.182498204340676,2.53,0.3475,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp39.wav
UV,uv_rus_list1_FRcorp39,fois,2.53,2.94,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp39.wav
UV,uv_rus_list1_FRcorp3,dis,1.43,2.0,0.57,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp3.wav
UV,uv_rus_list1_FRcorp3,cache,2.08,2.55,0.47,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp3.wav
UV,uv_rus_list1_FRcorp3,cache,2.55,2.97,0.42,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp3.wav
UV,uv_rus_list1_FRcorp3,trois,2.97,3.3,0.33,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp3.wav
UV,uv_rus_list1_FRcorp3,fois,3.3,3.71,0.41,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp3.wav
UV,uv_rus_list1_FRcorp40,dis,1.11,1.3917692531017734,0.2818,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp40.wav
UV,uv_rus_list1_FRcorp40,louche,1.3917692531017734,1.79,0.3982,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp40.wav
UV,uv_rus_list1_FRcorp40,trois,1.814759364141433,2.049495634553552,0.2347,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp40.wav
UV,uv_rus_list1_FRcorp40,trois,2.14,2.51,0.37,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp40.wav
UV,uv_rus_list1_FRcorp40,fois,2.51,2.94,0.43,/mnt/d/Аня/2025_2026/data skills/last lab/FRcorp_textgrids_only/UV/uv_rus_list1_FRcorp40.wav
